Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Painting medium (product.metafields.shopify.painting-medium),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,Alhumdulillah Colorful,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*36 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,10,deny,manual,7999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_45_IMG_9836.jpg?v=1771596593,1,Alhumdulillah Colorful - Niaz Arts,false,,,,,,,,,,lb,,,active
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,18*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,10,deny,manual,14999.00,40000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_44_IMG_9831.jpg?v=1771596592,2,Alhumdulillah Colorful - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,24*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_44_IMG_9832.jpg?v=1771596593,3,Alhumdulillah Colorful - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,24*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_44_IMG_9833.jpg?v=1771596592,4,Alhumdulillah Colorful - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,36*60 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,29999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_44_IMG_9834.jpg?v=1771596593,5,Alhumdulillah Colorful - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,36*60 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,34999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_45_IMG_9835.jpg?v=1771596593,6,Alhumdulillah Colorful - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-colorful-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_46_IMG_9837.jpg?v=1771596593,7,Alhumdulillah Colorful - Niaz Arts,,,,,,,,,,,,,,
alhumdulillah-black-gold-arabic-calligraphy-handmade-painting-niaz-arts,Alhumdulillah Black & Gold,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,12*36 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,5999.00,12000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_30_IMG_9803.jpg?v=1771596592,1,Alhumdulillah Black & Gold - Niaz Arts,false,,,,,,,,,,lb,,,active
alhumdulillah-black-gold-arabic-calligraphy-handmade-painting-niaz-arts,,,,,,,,,12*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,9999.00,20000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_30_IMG_9804.jpg?v=1771596591,2,Alhumdulillah Black & Gold - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-black-gold-arabic-calligraphy-handmade-painting-niaz-arts,,,,,,,,,24*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,11999.00,12000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_31_IMG_9805.jpg?v=1771596591,3,Alhumdulillah Black & Gold - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-black-gold-arabic-calligraphy-handmade-painting-niaz-arts,,,,,,,,,24*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,17999.00,12000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_31_IMG_9806.jpg?v=1771596591,4,Alhumdulillah Black & Gold - Niaz Arts,,,,,,,,,,,lb,,,
alhumdulillah-black-gold-arabic-calligraphy-handmade-painting-niaz-arts,,,,,,,,,30*56 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,19999.00,12000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
alhumdulillah-black-gold-arabic-calligraphy-handmade-painting-niaz-arts,,,,,,,,,30*56 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,26999.00,12000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
al-malikul-arabic-calligraphy-wall-art-wall-painting,Al-Malikul,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,12*36 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,5999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_32_IMG_9807.jpg?v=1771596589,1,Al-Malikul - Niaz Arts,false,,,,,,,,,,lb,,,active
al-malikul-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,12*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,9999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_32_IMG_9808.jpg?v=1771596590,2,Al-Malikul - Niaz Arts,,,,,,,,,,,lb,,,
al-malikul-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,24*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,11999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_34_IMG_9809.jpg?v=1771596590,3,Al-Malikul - Niaz Arts,,,,,,,,,,,lb,,,
al-malikul-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,24*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,17999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_16_21_34_IMG_9810.jpg?v=1771596590,4,Al-Malikul - Niaz Arts,,,,,,,,,,,lb,,,
al-malikul-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,30*56 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,19999.00,16000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
al-malikul-arabic-calligraphy-wall-art-wall-painting,,,,,,,,,30*56 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,26999.00,16000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
surah-fateha-arabic-calligraphy-painting-for-sale-niaz-arts,Surah Fateha,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_19_IMG_9897.jpg?v=1771596588,1,Surah Fateha - Niaz Arts,false,,,,,,,,,,lb,,,active
surah-fateha-arabic-calligraphy-painting-for-sale-niaz-arts,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_19_IMG_9896.jpg?v=1771596588,2,Surah Fateha - Niaz Arts,,,,,,,,,,,lb,,,
surah-fateha-arabic-calligraphy-painting-for-sale-niaz-arts,,,,,,,,,24*36 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_19_IMG_9898.jpg?v=1771596588,3,Surah Fateha - Niaz Arts,,,,,,,,,,,lb,,,
surah-fateha-arabic-calligraphy-painting-for-sale-niaz-arts,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_20_IMG_9899.jpg?v=1771596588,4,Surah Fateha - Niaz Arts,,,,,,,,,,,lb,,,
surah-fateha-arabic-calligraphy-painting-for-sale-niaz-arts,,,,,,,,,36*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_19_IMG_9895.jpg?v=1771596589,5,Surah Fateha - Niaz Arts,,,,,,,,,,,lb,,,
surah-fateha-arabic-calligraphy-painting-for-sale-niaz-arts,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,16000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
surah-ikhlas-arabic-calligraphy-wall-art-wall-painting-niaz-arts,Surah Ikhlas,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*24 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,9,deny,manual,3999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_16_IMG_9885.jpg?v=1771596587,1,Surah Ikhlas - Niaz Arts,false,,,,,,,,,,lb,,,active
surah-ikhlas-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,18*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,10,deny,manual,6999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_16_IMG_9886.jpg?v=1771596587,2,Surah Ikhlas - Niaz Arts,,,,,,,,,,,lb,,,
surah-ikhlas-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,24*36 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_16_IMG_9887.jpg?v=1771596587,3,Surah Ikhlas - Niaz Arts,,,,,,,,,,,lb,,,
surah-ikhlas-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,24*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,14999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_16_IMG_9884.jpg?v=1771596587,4,Surah Ikhlas - Niaz Arts,,,,,,,,,,,lb,,,
surah-ikhlas-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,36*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_17_IMG_9888.jpg?v=1771596587,5,Surah Ikhlas - Niaz Arts,,,,,,,,,,,lb,,,
surah-ikhlas-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,36*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,24999.00,16000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_14_16_IMG_9883.jpg?v=1771596587,6,Surah Ikhlas - Niaz Arts,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,Al Rehman Al Rahim,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*18 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_00_14_IMG_9875.jpg?v=1771596586,1,Al Rehman Al Rahim - Niaz Arts,false,,,,,,,,,,lb,,,active
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,18*18 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_00_14_IMG_9876.jpg?v=1771596586,2,Al Rehman Al Rahim - Niaz Arts,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,24*24 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_08_50_IMG_9878.jpg?v=1771596586,3,Al Rehman Al Rahim - Niaz Arts,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,24*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,13999.00,40000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_08_50_IMG_9879.jpg?v=1771596586,4,Al Rehman Al Rahim - Niaz Arts,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,36*36 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,28000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_08_49_IMG_9877.jpg?v=1771596585,5,Al Rehman Al Rahim - Niaz Arts,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,36*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,23999.00,28000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,48*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,26999.00,28000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
al-rehman-al-rahim-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,48*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,31999.00,28000.00,true,true,,,,,"",,,,,,,,,,,,,,lb,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,Huwal Hayyu Qayyum,"<div data-mce-fragment=""1"">""In the brushstrokes of the artist lies the soulful dance of imagination, where every stroke is a whispered story and every canvas, a masterpiece handcrafted with love, passion, and the essence of creativity.""</div>
<ul data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Acrylic on canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Original art, hand-painted </strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Durable &amp; non-toxic paint on cotton canvas</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Certificate of authenticity included</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fully insured free express shipping</strong></li>
<li class=""li1"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Minor differences due to original handwork</strong></li>
</ul>
<p data-mce-fragment=""1"">For <strong data-mce-fragment=""1"">Custom</strong><span data-mce-fragment=""1""> </span>sizes, message us on our contact page.</p>",Niaz Arts,Home & Garden > Decor > Artwork,painting,"art, artwork, calligraphy, canvas, handmade, islamicart, niazarts, painting, visualart",true,Size,18*18 inches,,Style,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,3999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_17_31_IMG_9916.webp?v=1771596585,1,Huwal Hayyu Qayyum - Niaz Arts,false,,,,,,,,,,kg,,,active
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,18*18 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,6999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_17_32_IMG_9917.webp?v=1771596584,2,Huwal Hayyu Qayyum - Niaz Arts,,,,,,,,,,,kg,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,24*24 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,7999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_17_30_IMG_9914.webp?v=1771596584,3,Huwal Hayyu Qayyum - Niaz Arts,,,,,,,,,,,kg,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,24*24 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,13999.00,36000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_17_31_IMG_9915.webp?v=1771596585,4,Huwal Hayyu Qayyum - Niaz Arts,,,,,,,,,,,kg,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,36*36 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,17999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_17_32_IMG_9918.webp?v=1771596584,5,Huwal Hayyu Qayyum - Niaz Arts,,,,,,,,,,,kg,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,36*36 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,23999.00,24000.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/9791/8250/files/2024_04_17_17_30_IMG_9913.webp?v=1771596584,6,Huwal Hayyu Qayyum - Niaz Arts,,,,,,,,,,,kg,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,48*48 inches,,,No Frame (rolled canvas),,,,,,0.0,shopify,20,deny,manual,26999.00,24000.00,true,true,,,,,"",,,,,,,,,,,,,,kg,,,
huwal-hayyu-qayyum-arabic-calligraphy-wall-art-wall-painting-niaz-arts,,,,,,,,,48*48 inches,,,With Frame (ready to hang),,,,,,0.0,shopify,20,deny,manual,31999.00,24000.00,true,true,,,,,"",,,,,,,,,,,,,,kg,,,
